130.0,27.125402400000002
160.0,11.0682509
161.0,11.434686
162.0,11.582649
163.0,11.117230000000001
164.0,11.255357
165.0,13.0771679
166.0,13.3935409
167.0,13.1997982
168.0,12.4127341
169.0,12.114738200000001
170.0,13.529049999999998
171.0,17.064014399999998
172.0,21.9299567
173.0,26.618021100000004
174.0,30.3175539
204.0,10.7534281
205.0,11.24178
206.0,11.563587
207.0,11.6022451
208.0,11.0553841
209.0,11.4146052
210.0,14.632608
211.0,13.884244800000001
212.0,13.9416231
213.0,13.6915396
214.0,14.401224699999998
215.0,16.9639396
216.0,21.282551299999998
217.0,26.0890742
218.0,30.378942300000002
219.0,33.3194457
248.0,10.9420562
249.0,11.456977
250.0,11.6478313
251.0,11.4315429
252.0,11.0037522
253.0,12.363833
254.0,14.6651682
255.0,14.958307999999999
256.0,15.0237397
257.0,15.4297321
258.0,17.150934900000003
259.0,20.6878888
260.0,25.388424899999997
261.0,30.109572199999995
262.0,33.9056167
292.0,10.571371100000002
293.0,11.2362851
294.0,11.6369489
295.0,11.6410539
296.0,11.130107099999998
297.0,11.278997799999999
298.0,15.112184000000001
299.0,15.201100799999999
300.0,15.8819482
301.0,16.2894209
302.0,17.4198087
303.0,20.1148357
304.0,24.408500399999998
305.0,29.2739112
306.0,33.8566235
307.0,36.6661637
336.0,10.898346799999999
337.0,11.548301
338.0,11.721573099999999
339.0,11.5271418
340.0,10.939891099999999
341.0,11.841344799999998
342.0,15.686454199999998
343.0,16.439059099999998
344.0,17.089548799999996
345.0,17.9699782
346.0,19.9251706
347.0,23.5488127
348.0,28.280248299999997
349.0,33.373883500000005
350.0,37.4793521
380.0,10.5051542
381.0,11.338342
382.0,11.783142900000001
383.0,11.6469337
384.0,11.201459100000001
385.0,10.8203759
386.0,14.6366229
387.0,16.5618667
388.0,17.8792339
389.0,18.475488
390.0,19.9148188
391.0,22.7295234
392.0,27.073270100000002
393.0,32.220117
394.0,37.523341800000004
395.0,40.9577211
424.0,11.004912599999999
425.0,11.743188100000001
426.0,11.833386100000002
427.0,11.379058099999998
428.0,10.6593211
429.0,11.292387199999999
430.0,16.231709300000002
431.0,18.2338806
432.0,18.7497025
433.0,19.955082100000002
434.0,22.0358322
435.0,25.7229318
436.0,30.5335486
437.0,36.2516309
438.0,41.7461723
468.0,10.754485400000002
469.0,11.5888011
470.0,12.001939100000001
471.0,11.6369803
472.0,10.908885
473.0,10.396632
474.0,12.821282899999998
475.0,17.8781241
476.0,18.9272682
477.0,20.132873999999997
478.0,21.6984421
479.0,24.543789699999998
480.0,28.863284099999998
481.0,34.1834394
482.0,41.2856153
483.0,45.8501779
512.0,11.458008600000001
513.0,12.0913479
514.0,12.00398
515.0,11.122589999999999
516.0,10.169618100000001
517.0,10.4216732
518.0,14.8539633
519.0,19.070843999999997
520.0,20.2048926
521.0,21.553424
522.0,23.558637700000002
523.0,27.2057738
524.0,31.859167
525.0,38.665963000000005
526.0,47.249790399999995
556.0,11.560909999999998
557.0,12.136200100000002
558.0,12.3361678
559.0,11.6443521
560.0,10.314538
561.0,9.5421621
562.0,11.5897762
563.0,18.4048952
564.0,19.9840704
565.0,21.467528400000003
566.0,22.9054161
567.0,25.618102399999998
568.0,29.7712801
569.0,34.9541366
570.0,45.428169000000004
571.0,51.9997617
600.0,12.545910099999999
601.0,12.715771100000001
602.0,12.2674758
603.0,10.8665291
604.0,9.3585708
605.0,9.7465197
606.0,14.464210000000001
607.0,19.536411700000002
608.0,21.4047293
609.0,22.661046199999998
610.0,24.3054787
611.0,27.800946999999997
612.0,32.2820077
613.0,39.8764058
614.0,54.3276363
644.0,12.6197682
645.0,13.4163549
646.0,13.073508099999998
647.0,11.8054687
648.0,9.669657
649.0,8.6422675
650.0,11.011509
651.0,18.494530800000003
652.0,21.135410399999998
653.0,22.6874964
654.0,23.6378398
655.0,25.8851295
656.0,30.0128502
657.0,35.2036961
658.0,52.2109633
659.0,60.292125000000006
688.0,13.479038799999998
689.0,13.910342100000001
690.0,13.0111617
691.0,10.872413899999998
692.0,8.4445722
693.0,9.339882
694.0,14.8567619
695.0,20.3406054
696.0,22.632581400000003
697.0,23.5438123
698.0,24.435263799999998
699.0,27.433178899999998
700.0,33.1636534
701.0,43.302974899999995
702.0,65.9175621
732.0,13.7563591
733.0,14.3073041
734.0,14.1149863
735.0,12.5723699
736.0,9.595912100000001
737.0,8.099396500000001
738.0,11.641396
739.0,19.394737499999998
740.0,22.6011854
741.0,23.886360099999997
742.0,23.9284441
743.0,25.1476205
744.0,29.8315104
745.0,39.3530838
746.0,66.9474944
747.0,68.36806739999999
776.0,14.539676
777.0,14.8864082
778.0,13.8742851
779.0,11.7288301
780.0,8.6158415
781.0,9.745444
782.0,15.412403000000001
783.0,22.4691055
784.0,24.5341052
785.0,24.6352978
786.0,23.8317445
787.0,25.6455141
788.0,34.635359300000005
789.0,56.706666600000005
790.0,77.0177855
820.0,14.6476113
821.0,15.2322018
822.0,15.134037
823.0,13.4751919
824.0,10.713719900000001
825.0,9.0386575
826.0,12.8547609
827.0,20.885661099999997
828.0,24.5545141
829.0,25.731868499999997
830.0,24.283877299999997
831.0,23.121922899999998
832.0,27.664168699999998
833.0,44.5878804
834.0,75.22967009999999
835.0,70.9654087
864.0,15.368119400000001
865.0,15.7994448
866.0,14.966101000000002
867.0,12.972556200000001
868.0,10.4718671
869.0,11.565689899999999
870.0,17.1098376
871.0,24.071716700000003
872.0,26.3360391
873.0,25.872487699999997
874.0,22.974238800000002
875.0,22.063220700000002
876.0,32.275357899999996
877.0,59.214869699999994
878.0,74.4576617
908.0,15.042803099999999
909.0,16.2493192
910.0,16.161272099999998
911.0,14.698574699999998
912.0,12.754152199999998
913.0,11.771253
914.0,15.544315299999997
915.0,21.741222500000003
916.0,26.420365599999997
917.0,27.396318299999997
918.0,24.4169572
919.0,19.505863899999998
920.0,21.3339689
921.0,40.0533992
922.0,65.98404839999999
923.0,65.84506660000001
952.0,16.0187338
953.0,16.8734043
954.0,16.14697
955.0,14.517463000000003
956.0,13.1241516
957.0,14.6110339
958.0,19.064532
959.0,24.972056200000004
960.0,27.7732449
961.0,26.811110000000003
962.0,20.6909248
963.0,15.409548000000001
964.0,23.3978708
965.0,49.6055731
966.0,64.4091312
996.0,15.626439
997.0,17.258768099999998
998.0,17.282173
999.0,15.8646114
1000.0,14.686716600000002
1001.0,14.623588100000001
1002.0,17.8272718
1003.0,22.7533598
1004.0,26.876496500000002
1005.0,28.3748424
1006.0,23.8321226
1007.0,14.4377791
1008.0,11.5233141
1009.0,29.403377000000006
1010.0,53.5815336
1011.0,58.9600913
1040.0,16.9048851
1041.0,18.2783332
1042.0,17.2251292
1043.0,15.7530298
1044.0,15.242088500000001
1045.0,16.8365031
1046.0,20.9957179
1047.0,25.9255771
