GEO.id,GEO.id2,GEO.display-label,VD002,VD003,VD004,VD005,VD006,VD007,VD008,VD010,VD011,VD012,VD013,VD014,VD015,VD016,VD017,VD018,VD019,VD020,VD021,VD022,VD023,VD024,VD025,VD026,VD027,VD028,VD029,VD030,VD031,VD032,VD033,VD034,VD035,VD036,VD037,VD038,VD039,VD040,VD041,VD042,VD043,VD044,VD045,VD046,VD047,VD048,VD049,VD050,VD051,VD052,VD053,VD054,VD055,VD056,VD057,VD058,VD059,VD060,VD061,VD062,VD063,VD064,VD065,VD067,VD068,VD069,VD070,VD071,VD072,VD073,VD074,VD075,VD076,VD077,VD079,VD080,VD081,VD082,VD083,VD084,VD085,VD086,VD087,VD088,VD089,VD090,VD091,VD092,VD093,VD094,VD095,VD096,VD097,VD098,VD099,VD100,VD101,VD102,VD103,VD104,VD105
Id,Id2,Geography,RECORD CODES - File Identification,RECORD CODES - State/US-Abbreviation (USPS),RECORD CODES - Summary Level,RECORD CODES - Geographic Component,RECORD CODES - Characteristic Iteration,RECORD CODES - Characteristic Iteration File Sequence Number,RECORD CODES - Logical Record Number,GEOGRAPHIC AREA CODES - Region,GEOGRAPHIC AREA CODES - Division,GEOGRAPHIC AREA CODES - State (FIPS),GEOGRAPHIC AREA CODES - County,GEOGRAPHIC AREA CODES - FIPS County Class Code,GEOGRAPHIC AREA CODES - County Size Code,GEOGRAPHIC AREA CODES - County Subdivision (FIPS),GEOGRAPHIC AREA CODES - FIPS County Subdivision Class Code,GEOGRAPHIC AREA CODES - County Subdivision Size Code,GEOGRAPHIC AREA CODES - Place (FIPS),GEOGRAPHIC AREA CODES - FIPS Place Class Code,GEOGRAPHIC AREA CODES - Place Size Code,GEOGRAPHIC AREA CODES - Census Tract,GEOGRAPHIC AREA CODES - Block Group,GEOGRAPHIC AREA CODES - Block,GEOGRAPHIC AREA CODES - Internal Use Code,GEOGRAPHIC AREA CODES - Consolidated City (FIPS),GEOGRAPHIC AREA CODES - FIPS Consolidated City Class Code,GEOGRAPHIC AREA CODES - Consolidated City Size Code,GEOGRAPHIC AREA CODES - American Indian Area/Alaska Native Area/Hawaiian Home Land (Census),GEOGRAPHIC AREA CODES - American Indian Area/Alaska Native Area/Hawaiian Home Land (FIPS),GEOGRAPHIC AREA CODES - FIPS American Indian Area/Alaska Native Area/Hawaiian Home Land Class Code,GEOGRAPHIC AREA CODES - American Indian Trust Land/Hawaiian Home Land Indicator,GEOGRAPHIC AREA CODES - American Indian Tribal Subdivision (Census),GEOGRAPHIC AREA CODES - American Indian Tribal Subdivision (FIPS),GEOGRAPHIC AREA CODES - FIPS American Indian Tribal Subdivision Class Code,GEOGRAPHIC AREA CODES - Tribal Census Tract,GEOGRAPHIC AREA CODES - Tribal Block Group,GEOGRAPHIC AREA CODES - Alaska Native Regional Corporation (FIPS),GEOGRAPHIC AREA CODES - FIPS Alaska Native Regional Corporation Class Code,GEOGRAPHIC AREA CODES - Metropolitan Statistical Area/Micropolitan Statistical Area,GEOGRAPHIC AREA CODES - Metropolitan Statistical Area/Micropolitan Statistical Area Size Code,GEOGRAPHIC AREA CODES - Metropolitan Division,GEOGRAPHIC AREA CODES - Combined Statistical Area,GEOGRAPHIC AREA CODES - New England City and Town Area,GEOGRAPHIC AREA CODES - New England City and Town Area Size Code,GEOGRAPHIC AREA CODES - New England City and Town Area Division,GEOGRAPHIC AREA CODES - Combined New England City and Town Area,GEOGRAPHIC AREA CODES - Metropolitan Statistical Area/Micropolitan Statistical Area Principal City Indicator,GEOGRAPHIC AREA CODES - New England City and Town Area Principal City Indicator,GEOGRAPHIC AREA CODES - Urban Area,GEOGRAPHIC AREA CODES - Urban Area Size Code,GEOGRAPHIC AREA CODES - Urban Area Type,GEOGRAPHIC AREA CODES - Urban/Rural,GEOGRAPHIC AREA CODES - Congressional District (111th),GEOGRAPHIC AREA CODES - State Legislative District (Upper Chamber) (Year 1),GEOGRAPHIC AREA CODES - State Legislative District (Lower Chamber) (Year 1),GEOGRAPHIC AREA CODES - Voting District,GEOGRAPHIC AREA CODES - Voting District Indicator,GEOGRAPHIC AREA CODES - Reserved,GEOGRAPHIC AREA CODES - ZIP Code Tabulation Area (5 digit),GEOGRAPHIC AREA CODES - Subminor Civil Division (FIPS),GEOGRAPHIC AREA CODES - FIPS Subminor Civil Division Class Code,GEOGRAPHIC AREA CODES - School District (Elementary),GEOGRAPHIC AREA CODES - School District (Secondary),GEOGRAPHIC AREA CODES - School District (Unified),AREA CHARACTERISTICS - Area (Land),AREA CHARACTERISTICS - Area (Water),AREA CHARACTERISTICS - Area Name-Legal/Statistical Area Description (LSAD) Term-Part Indicator,AREA CHARACTERISTICS - Functional Status Code,AREA CHARACTERISTICS - Geographic Change User Note Indicator,AREA CHARACTERISTICS - Population Count (100%),AREA CHARACTERISTICS - Housing Unit Count (100%),AREA CHARACTERISTICS - Internal Point (Latitude),AREA CHARACTERISTICS - Internal Point (Longitude),AREA CHARACTERISTICS - Legal/Statistical Area Description Code,AREA CHARACTERISTICS - Part Flag,SPECIAL AREA CODES - Reserved,SPECIAL AREA CODES - Urban Growth Area,SPECIAL AREA CODES - State (ANSI),SPECIAL AREA CODES - County (ANSI),SPECIAL AREA CODES - County Subdivision (ANSI),SPECIAL AREA CODES - Place (ANSI),SPECIAL AREA CODES - Consolidated City (ANSI),SPECIAL AREA CODES - American Indian Area/Alaska Native Area/Hawaiian Home Land (ANSI),SPECIAL AREA CODES - American Indian Tribal Subdivision (ANSI),SPECIAL AREA CODES - Alaska Native Regional Corporation (ANSI),SPECIAL AREA CODES - Subminor Civil Division (ANSI),SPECIAL AREA CODES - Congressional District (113th),SPECIAL AREA CODES - Congressional District (114th),SPECIAL AREA CODES - Congressional District (115th),SPECIAL AREA CODES - State Legislative District (Upper Chamber) (Year 2),SPECIAL AREA CODES - State Legislative District (Upper Chamber) (Year 3),SPECIAL AREA CODES - State Legislative District (Upper Chamber) (Year 4),SPECIAL AREA CODES - State Legislative District (Lower Chamber) (Year 2),SPECIAL AREA CODES - State Legislative District (Lower Chamber) (Year 3),SPECIAL AREA CODES - State Legislative District (Lower Chamber) (Year 4),SPECIAL AREA CODES - American Indian Area/Alaska Native Area/Hawaiian Home Land Size Code,SPECIAL AREA CODES - Combined Statistical Area Size Code,SPECIAL AREA CODES - Combined NECTA Size Code,SPECIAL AREA CODES - Metropolitan Micropolitan Indicator,SPECIAL AREA CODES - NECTA Metropolitan Micropolitan Indicator,SPECIAL AREA CODES - Public Use Microdata Area,SPECIAL AREA CODES - Reserved
1400000US17031010100,17031010100,"Census Tract 101, Cook County, Illinois",DPST  ,IL,140,00,000,  ,0000421,2,3,17,031,H1,23,     ,  ,  ,     ,  ,  ,010100, ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,16980,23,16974,176,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,        381061,             0,Census Tract 101,S,!,4854,2624,+42.0212617,-087.6698442,CT, ,      ,     ,01779784,01784766,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,23,  ,1, ,     ,                  
1400000US17031010201,17031010201,"Census Tract 102.01, Cook County, Illinois",DPST  ,IL,140,00,000,  ,0000422,2,3,17,031,H1,23,     ,  ,  ,     ,  ,  ,010201, ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,16980,23,16974,176,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,        504470,             0,Census Tract 102.01,S,!,6450,2941,+42.0160076,-087.6801485,CT, ,      ,     ,01779784,01784766,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,23,  ,1, ,     ,                  
1400000US17031010202,17031010202,"Census Tract 102.02, Cook County, Illinois",DPST  ,IL,140,00,000,  ,0000423,2,3,17,031,H1,23,     ,  ,  ,     ,  ,  ,010202, ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,16980,23,16974,176,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,        351716,             0,Census Tract 102.02,S,!,2818,1218,+42.0160503,-087.6733216,CT, ,      ,     ,01779784,01784766,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,23,  ,1, ,     ,                  
1400000US17031010300,17031010300,"Census Tract 103, Cook County, Illinois",DPST  ,IL,140,00,000,  ,0000424,2,3,17,031,H1,23,     ,  ,  ,     ,  ,  ,010300, ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,16980,23,16974,176,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,        472017,             0,Census Tract 103,S,!,6236,3254,+42.0159407,-087.6665351,CT, ,      ,     ,01779784,01784766,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,23,  ,1, ,     ,                  
1400000US17031010400,17031010400,"Census Tract 104, Cook County, Illinois",DPST  ,IL,140,00,000,  ,0000425,2,3,17,031,H1,23,     ,  ,  ,     ,  ,  ,010400, ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,16980,23,16974,176,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,        548754,        602605,Census Tract 104,S,!,5042,2311,+42.0064028,-087.6571350,CT, ,      ,     ,01779784,01784766,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,23,  ,1, ,     ,                  
1400000US17031010501,17031010501,"Census Tract 105.01, Cook County, Illinois",DPST  ,IL,140,00,000,  ,0000426,2,3,17,031,H1,23,     ,  ,  ,     ,  ,  ,010501, ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,16980,23,16974,176,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,        202151,             0,Census Tract 105.01,S,!,4091,2601,+42.0094117,-087.6639581,CT, ,      ,     ,01779784,01784766,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,23,  ,1, ,     ,                  
1400000US17031010502,17031010502,"Census Tract 105.02, Cook County, Illinois",DPST  ,IL,140,00,000,  ,0000427,2,3,17,031,H1,23,     ,  ,  ,     ,  ,  ,010502, ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,16980,23,16974,176,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,        180367,             0,Census Tract 105.02,S,!,3101,1978,+42.0045171,-087.6633275,CT, ,      ,     ,01779784,01784766,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,23,  ,1, ,     ,                  
1400000US17031010503,17031010503,"Census Tract 105.03, Cook County, Illinois",DPST  ,IL,140,00,000,  ,0000428,2,3,17,031,H1,23,     ,  ,  ,     ,  ,  ,010503, ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,16980,23,16974,176,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,        194275,             0,Census Tract 105.03,S,!,2290,1364,+42.0003200,-087.6631269,CT, ,      ,     ,01779784,01784766,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,23,  ,1, ,     ,                  
1400000US17031010600,17031010600,"Census Tract 106, Cook County, Illinois",DPST  ,IL,140,00,000,  ,0000429,2,3,17,031,H1,23,     ,  ,  ,     ,  ,  ,010600, ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,16980,23,16974,176,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,        494956,             0,Census Tract 106,S,!,6097,3227,+42.0062784,-087.6676833,CT, ,      ,     ,01779784,01784766,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,23,  ,1, ,     ,                  
1400000US17031010701,17031010701,"Census Tract 107.01, Cook County, Illinois",DPST  ,IL,140,00,000,  ,0000430,2,3,17,031,H1,23,     ,  ,  ,     ,  ,  ,010701, ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,16980,23,16974,176,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,        429680,             0,Census Tract 107.01,S,!,3864,1650,+42.0091481,-087.6786203,CT, ,      ,     ,01779784,01784766,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,23,  ,1, ,     ,                  
1400000US17031010702,17031010702,"Census Tract 107.02, Cook County, Illinois",DPST  ,IL,140,00,000,  ,0000431,2,3,17,031,H1,23,     ,  ,  ,     ,  ,  ,010702, ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,16980,23,16974,176,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,        357547,             0,Census Tract 107.02,S,!,5143,2177,+42.0090199,-087.6727257,CT, ,      ,     ,01779784,01784766,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,23,  ,1, ,     ,                  
1400000US17031020100,17031020100,"Census Tract 201, Cook County, Illinois",DPST  ,IL,140,00,000,  ,0000432,2,3,17,031,H1,23,     ,  ,  ,     ,  ,  ,020100, ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,16980,23,16974,176,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,        411316,             0,Census Tract 201,S,!,3965,1665,+42.0157197,-087.6871154,CT, ,      ,     ,01779784,01784766,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,23,  ,1, ,     ,                  
1400000US17031020200,17031020200,"Census Tract 202, Cook County, Illinois",DPST  ,IL,140,00,000,  ,0000433,2,3,17,031,H1,23,     ,  ,  ,     ,  ,  ,020200, ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,16980,23,16974,176,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,       1241960,             0,Census Tract 202,S,!,6676,2165,+42.0156903,-087.6995191,CT, ,      ,     ,01779784,01784766,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,23,  ,1, ,     ,                  
1400000US17031020301,17031020301,"Census Tract 203.01, Cook County, Illinois",DPST  ,IL,140,00,000,  ,0000434,2,3,17,031,H1,23,     ,  ,  ,     ,  ,  ,020301, ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,16980,23,16974,176,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,        825543,             0,Census Tract 203.01,S,!,4750,2207,+42.0068651,-087.7051865,CT, ,      ,     ,01779784,01784766,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,23,  ,1, ,     ,                  
1400000US17031020302,17031020302,"Census Tract 203.02, Cook County, Illinois",DPST  ,IL,140,00,000,  ,0000435,2,3,17,031,H1,23,     ,  ,  ,     ,  ,  ,020302, ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,16980,23,16974,176,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,        639921,             0,Census Tract 203.02,S,!,4650,1846,+42.0085406,-087.6949634,CT, ,      ,     ,01779784,01784766,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,23,  ,1, ,     ,                  
1400000US17031020400,17031020400,"Census Tract 204, Cook County, Illinois",DPST  ,IL,140,00,000,  ,0000436,2,3,17,031,H1,23,     ,  ,  ,     ,  ,  ,020400, ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,16980,23,16974,176,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,        555414,             0,Census Tract 204,S,!,4168,1831,+42.0084869,-087.6859126,CT, ,      ,     ,01779784,01784766,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,23,  ,1, ,     ,                  
1400000US17031020500,17031020500,"Census Tract 205, Cook County, Illinois",DPST  ,IL,140,00,000,  ,0000437,2,3,17,031,H1,23,     ,  ,  ,     ,  ,  ,020500, ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,16980,23,16974,176,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,        771656,             0,Census Tract 205,S,!,6214,2388,+42.0013129,-087.6841982,CT, ,      ,     ,01779784,01784766,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,23,  ,1, ,     ,                  
1400000US17031020601,17031020601,"Census Tract 206.01, Cook County, Illinois",DPST  ,IL,140,00,000,  ,0000438,2,3,17,031,H1,23,     ,  ,  ,     ,  ,  ,020601, ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,16980,23,16974,176,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,        591326,             0,Census Tract 206.01,S,!,6353,2147,+42.0008746,-087.7018025,CT, ,      ,     ,01779784,01784766,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,23,  ,1, ,     ,                  
1400000US17031020602,17031020602,"Census Tract 206.02, Cook County, Illinois",DPST  ,IL,140,00,000,  ,0000439,2,3,17,031,H1,23,     ,  ,  ,     ,  ,  ,020602, ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,16980,23,16974,176,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,        492027,             0,Census Tract 206.02,S,!,4340,1501,+42.0013156,-087.6936373,CT, ,      ,     ,01779784,01784766,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,23,  ,1, ,     ,                  
1400000US17031020701,17031020701,"Census Tract 207.01, Cook County, Illinois",DPST  ,IL,140,00,000,  ,0000440,2,3,17,031,H1,23,     ,  ,  ,     ,  ,  ,020701, ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,16980,23,16974,176,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,        591396,             0,Census Tract 207.01,S,!,1704,736,+41.9868915,-087.7036897,CT, ,      ,     ,01779784,01784766,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,23,  ,1, ,     ,                  
1400000US17031020702,17031020702,"Census Tract 207.02, Cook County, Illinois",DPST  ,IL,140,00,000,  ,0000441,2,3,17,031,H1,23,     ,  ,  ,     ,  ,  ,020702, ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,16980,23,16974,176,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,        786877,             0,Census Tract 207.02,S,!,7194,2510,+41.9952890,-087.7053882,CT, ,      ,     ,01779784,01784766,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,23,  ,1, ,     ,                  
1400000US17031020801,17031020801,"Census Tract 208.01, Cook County, Illinois",DPST  ,IL,140,00,000,  ,0000442,2,3,17,031,H1,23,     ,  ,  ,     ,  ,  ,020801, ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,16980,23,16974,176,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,        655953,             0,Census Tract 208.01,S,!,5458,2244,+41.9868081,-087.6944149,CT, ,      ,     ,01779784,01784766,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,23,  ,1, ,     ,                  
1400000US17031020802,17031020802,"Census Tract 208.02, Cook County, Illinois",DPST  ,IL,140,00,000,  ,0000443,2,3,17,031,H1,23,     ,  ,  ,     ,  ,  ,020802, ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,16980,23,16974,176,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,        644017,             0,Census Tract 208.02,S,!,6963,2402,+41.9940592,-087.6946306,CT, ,      ,     ,01779784,01784766,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,23,  ,1, ,     ,                  
1400000US17031020901,17031020901,"Census Tract 209.01, Cook County, Illinois",DPST  ,IL,140,00,000,  ,0000444,2,3,17,031,H1,23,     ,  ,  ,     ,  ,  ,020901, ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,16980,23,16974,176,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,        484094,          2819,Census Tract 209.01,S,!,5221,2113,+41.9950577,-087.6864264,CT, ,      ,     ,01779784,01784766,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,23,  ,1, ,     ,                  
1400000US17031020902,17031020902,"Census Tract 209.02, Cook County, Illinois",DPST  ,IL,140,00,000,  ,0000445,2,3,17,031,H1,23,     ,  ,  ,     ,  ,  ,020902, ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,16980,23,16974,176,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,        503215,             0,Census Tract 209.02,S,!,4286,1711,+41.9942499,-087.6786971,CT, ,      ,     ,01779784,01784766,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,23,  ,1, ,     ,                  
1400000US17031030101,17031030101,"Census Tract 301.01, Cook County, Illinois",DPST  ,IL,140,00,000,  ,0000446,2,3,17,031,H1,23,     ,  ,  ,     ,  ,  ,030101, ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,16980,23,16974,176,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,        122359,        115695,Census Tract 301.01,S,!,3893,2569,+41.9913475,-087.6550420,CT, ,      ,     ,01779784,01784766,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,23,  ,1, ,     ,                  
1400000US17031030102,17031030102,"Census Tract 301.02, Cook County, Illinois",DPST  ,IL,140,00,000,  ,0000447,2,3,17,031,H1,23,     ,  ,  ,     ,  ,  ,030102, ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,16980,23,16974,176,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,        113330,         87128,Census Tract 301.02,S,!,3204,2107,+41.9930264,-087.6550225,CT, ,      ,     ,01779784,01784766,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,23,  ,1, ,     ,                  
1400000US17031030103,17031030103,"Census Tract 301.03, Cook County, Illinois",DPST  ,IL,140,00,000,  ,0000448,2,3,17,031,H1,23,     ,  ,  ,     ,  ,  ,030103, ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,16980,23,16974,176,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,         86635,        101282,Census Tract 301.03,S,!,1928,1253,+41.9955241,-087.6551527,CT, ,      ,     ,01779784,01784766,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,23,  ,1, ,     ,                  
1400000US17031030104,17031030104,"Census Tract 301.04, Cook County, Illinois",DPST  ,IL,140,00,000,  ,0000449,2,3,17,031,H1,23,     ,  ,  ,     ,  ,  ,030104, ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,16980,23,16974,176,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,        109162,         71860,Census Tract 301.04,S,!,3681,1357,+41.9973166,-087.6559766,CT, ,      ,     ,01779784,01784766,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,23,  ,1, ,     ,                  
1400000US17031030200,17031030200,"Census Tract 302, Cook County, Illinois",DPST  ,IL,140,00,000,  ,0000450,2,3,17,031,H1,23,     ,  ,  ,     ,  ,  ,030200, ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,16980,23,16974,176,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,        666199,             0,Census Tract 302,S,!,5369,2726,+41.9944414,-087.6652300,CT, ,      ,     ,01779784,01784766,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,23,  ,1, ,     ,                  
1400000US17031030300,17031030300,"Census Tract 303, Cook County, Illinois",DPST  ,IL,140,00,000,  ,0000451,2,3,17,031,H1,23,     ,  ,  ,     ,  ,  ,030300, ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,16980,23,16974,176,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,        314151,             0,Census Tract 303,S,!,3322,1521,+41.9943875,-087.6725348,CT, ,      ,     ,01779784,01784766,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,23,  ,1, ,     ,                  
1400000US17031030400,17031030400,"Census Tract 304, Cook County, Illinois",DPST  ,IL,140,00,000,  ,0000452,2,3,17,031,H1,23,     ,  ,  ,     ,  ,  ,030400, ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,16980,23,16974,176,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,        346489,             0,Census Tract 304,S,!,2684,1367,+41.9869515,-087.6720788,CT, ,      ,     ,01779784,01784766,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,23,  ,1, ,     ,                  
